CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;06/03/2025;1;0,034;;;R
ES0031102460685007HA0F;06/03/2025;2;0,034;;;R
ES0031102460685007HA0F;06/03/2025;3;0,033;;;R
ES0031102460685007HA0F;06/03/2025;4;0,033;;;R
ES0031102460685007HA0F;06/03/2025;5;0,097;;;R
ES0031102460685007HA0F;06/03/2025;6;0,037;;;R
ES0031102460685007HA0F;06/03/2025;7;0,033;;;R
ES0031102460685007HA0F;06/03/2025;8;0,173;;;R
ES0031102460685007HA0F;06/03/2025;9;0,081;;;R
ES0031102460685007HA0F;06/03/2025;10;0,141;;;R
ES0031102460685007HA0F;06/03/2025;11;0,05;;;R
ES0031102460685007HA0F;06/03/2025;12;0,035;;;R
ES0031102460685007HA0F;06/03/2025;13;0,032;;;R
ES0031102460685007HA0F;06/03/2025;14;1,077;;;R
ES0031102460685007HA0F;06/03/2025;15;0,354;;;R
ES0031102460685007HA0F;06/03/2025;16;0,132;;;R
ES0031102460685007HA0F;06/03/2025;17;0,746;;;R
ES0031102460685007HA0F;06/03/2025;18;0,139;;;R
ES0031102460685007HA0F;06/03/2025;19;0,146;;;R
ES0031102460685007HA0F;06/03/2025;20;0,249;;;R
ES0031102460685007HA0F;06/03/2025;21;0,167;;;R
ES0031102460685007HA0F;06/03/2025;22;0,105;;;R
ES0031102460685007HA0F;06/03/2025;23;0,264;;;R
ES0031102460685007HA0F;06/03/2025;24;0,166;;;R
ES0031102460685007HA0F;07/03/2025;1;0,138;;;R
ES0031102460685007HA0F;07/03/2025;2;0,034;;;R
ES0031102460685007HA0F;07/03/2025;3;0,027;;;R
ES0031102460685007HA0F;07/03/2025;4;0,034;;;R
ES0031102460685007HA0F;07/03/2025;5;0,029;;;R
ES0031102460685007HA0F;07/03/2025;6;0,028;;;R
ES0031102460685007HA0F;07/03/2025;7;0,035;;;R
ES0031102460685007HA0F;07/03/2025;8;0,024;;;R
ES0031102460685007HA0F;07/03/2025;9;0,033;;;R
ES0031102460685007HA0F;07/03/2025;10;0,115;;;R
ES0031102460685007HA0F;07/03/2025;11;0,192;;;R
ES0031102460685007HA0F;07/03/2025;12;0,052;;;R
ES0031102460685007HA0F;07/03/2025;13;0,081;;;R
ES0031102460685007HA0F;07/03/2025;14;0,651;;;R
ES0031102460685007HA0F;07/03/2025;15;0,358;;;R
ES0031102460685007HA0F;07/03/2025;16;0,104;;;R
ES0031102460685007HA0F;07/03/2025;17;0,151;;;R
ES0031102460685007HA0F;07/03/2025;18;0,233;;;R
ES0031102460685007HA0F;07/03/2025;19;0,135;;;R
ES0031102460685007HA0F;07/03/2025;20;0,032;;;R
ES0031102460685007HA0F;07/03/2025;21;0,137;;;R
ES0031102460685007HA0F;07/03/2025;22;0,087;;;R
ES0031102460685007HA0F;07/03/2025;23;0,129;;;R
ES0031102460685007HA0F;07/03/2025;24;0,05;;;R
ES0031102460685007HA0F;08/03/2025;1;0,034;;;R
ES0031102460685007HA0F;08/03/2025;2;0,024;;;R
ES0031102460685007HA0F;08/03/2025;3;0,037;;;R
ES0031102460685007HA0F;08/03/2025;4;0,024;;;R
ES0031102460685007HA0F;08/03/2025;5;0,032;;;R
ES0031102460685007HA0F;08/03/2025;6;0,029;;;R
ES0031102460685007HA0F;08/03/2025;7;0,028;;;R
ES0031102460685007HA0F;08/03/2025;8;0,031;;;R
ES0031102460685007HA0F;08/03/2025;9;0,063;;;R
ES0031102460685007HA0F;08/03/2025;10;0,104;;;R
ES0031102460685007HA0F;08/03/2025;11;0,107;;;R
ES0031102460685007HA0F;08/03/2025;12;0,136;;;R
ES0031102460685007HA0F;08/03/2025;13;0,153;;;R
ES0031102460685007HA0F;08/03/2025;14;1,556;;;R
ES0031102460685007HA0F;08/03/2025;15;0,527;;;R
ES0031102460685007HA0F;08/03/2025;16;0,379;;;R
ES0031102460685007HA0F;08/03/2025;17;0,204;;;R
ES0031102460685007HA0F;08/03/2025;18;0,423;;;R
ES0031102460685007HA0F;08/03/2025;19;0,966;;;R
ES0031102460685007HA0F;08/03/2025;20;0,899;;;R
ES0031102460685007HA0F;08/03/2025;21;0,635;;;R
ES0031102460685007HA0F;08/03/2025;22;0,736;;;R
ES0031102460685007HA0F;08/03/2025;23;0,24;;;R
ES0031102460685007HA0F;08/03/2025;24;0,179;;;R
ES0031102460685007HA0F;09/03/2025;1;0,268;;;R
ES0031102460685007HA0F;09/03/2025;2;0,165;;;R
ES0031102460685007HA0F;09/03/2025;3;0,151;;;R
ES0031102460685007HA0F;09/03/2025;4;0,153;;;R
ES0031102460685007HA0F;09/03/2025;5;0,14;;;R
ES0031102460685007HA0F;09/03/2025;6;0,179;;;R
ES0031102460685007HA0F;09/03/2025;7;0,267;;;R
ES0031102460685007HA0F;09/03/2025;8;0,588;;;R
ES0031102460685007HA0F;09/03/2025;9;0,515;;;R
ES0031102460685007HA0F;09/03/2025;10;0,516;;;R
ES0031102460685007HA0F;09/03/2025;11;0,679;;;R
ES0031102460685007HA0F;09/03/2025;12;0,994;;;R
ES0031102460685007HA0F;09/03/2025;13;1,294;;;R
ES0031102460685007HA0F;09/03/2025;14;1,994;;;R
ES0031102460685007HA0F;09/03/2025;15;1,277;;;R
ES0031102460685007HA0F;09/03/2025;16;0,242;;;R
ES0031102460685007HA0F;09/03/2025;17;0,365;;;R
ES0031102460685007HA0F;09/03/2025;18;0,186;;;R
ES0031102460685007HA0F;09/03/2025;19;0,175;;;R
ES0031102460685007HA0F;09/03/2025;20;0,271;;;R
ES0031102460685007HA0F;09/03/2025;21;0,157;;;R
ES0031102460685007HA0F;09/03/2025;22;0,11;;;R
ES0031102460685007HA0F;09/03/2025;23;0,133;;;R
ES0031102460685007HA0F;09/03/2025;24;0,118;;;R
ES0031102460685007HA0F;10/03/2025;1;0,032;;;R
ES0031102460685007HA0F;10/03/2025;2;0,025;;;R
ES0031102460685007HA0F;10/03/2025;3;0,028;;;R
ES0031102460685007HA0F;10/03/2025;4;0,03;;;R
ES0031102460685007HA0F;10/03/2025;5;0,024;;;R
ES0031102460685007HA0F;10/03/2025;6;0,028;;;R
ES0031102460685007HA0F;10/03/2025;7;0,032;;;R
ES0031102460685007HA0F;10/03/2025;8;0,496;;;R
ES0031102460685007HA0F;10/03/2025;9;0,041;;;R
ES0031102460685007HA0F;10/03/2025;10;0,032;;;R
ES0031102460685007HA0F;10/03/2025;11;0,127;;;R
ES0031102460685007HA0F;10/03/2025;12;0,198;;;R
ES0031102460685007HA0F;10/03/2025;13;0,103;;;R
ES0031102460685007HA0F;10/03/2025;14;0,697;;;R
ES0031102460685007HA0F;10/03/2025;15;0,563;;;R
ES0031102460685007HA0F;10/03/2025;16;0,428;;;R
ES0031102460685007HA0F;10/03/2025;17;0,599;;;R
ES0031102460685007HA0F;10/03/2025;18;0,207;;;R
ES0031102460685007HA0F;10/03/2025;19;0,241;;;R
ES0031102460685007HA0F;10/03/2025;20;0,141;;;R
ES0031102460685007HA0F;10/03/2025;21;0,153;;;R
ES0031102460685007HA0F;10/03/2025;22;0,154;;;R
ES0031102460685007HA0F;10/03/2025;23;0,244;;;R
ES0031102460685007HA0F;10/03/2025;24;0,153;;;R
ES0031102460685007HA0F;11/03/2025;1;0,036;;;R
ES0031102460685007HA0F;11/03/2025;2;0,031;;;R
ES0031102460685007HA0F;11/03/2025;3;0,023;;;R
ES0031102460685007HA0F;11/03/2025;4;0,025;;;R
ES0031102460685007HA0F;11/03/2025;5;0,034;;;R
ES0031102460685007HA0F;11/03/2025;6;0,026;;;R
ES0031102460685007HA0F;11/03/2025;7;0,024;;;R
ES0031102460685007HA0F;11/03/2025;8;0,111;;;R
ES0031102460685007HA0F;11/03/2025;9;0,065;;;R
ES0031102460685007HA0F;11/03/2025;10;0,026;;;R
ES0031102460685007HA0F;11/03/2025;11;0,516;;;R
ES0031102460685007HA0F;11/03/2025;12;0,086;;;R
ES0031102460685007HA0F;11/03/2025;13;0,281;;;R
ES0031102460685007HA0F;11/03/2025;14;1,197;;;R
ES0031102460685007HA0F;11/03/2025;15;0,302;;;R
ES0031102460685007HA0F;11/03/2025;16;0,122;;;R
ES0031102460685007HA0F;11/03/2025;17;0,151;;;R
ES0031102460685007HA0F;11/03/2025;18;0,472;;;R
ES0031102460685007HA0F;11/03/2025;19;0,299;;;R
ES0031102460685007HA0F;11/03/2025;20;0,166;;;R
ES0031102460685007HA0F;11/03/2025;21;0,158;;;R
ES0031102460685007HA0F;11/03/2025;22;0,08;;;R
ES0031102460685007HA0F;11/03/2025;23;0,176;;;R
ES0031102460685007HA0F;11/03/2025;24;0,068;;;R
ES0031102460685007HA0F;12/03/2025;1;0,026;;;R
ES0031102460685007HA0F;12/03/2025;2;0,024;;;R
ES0031102460685007HA0F;12/03/2025;3;0,028;;;R
ES0031102460685007HA0F;12/03/2025;4;0,031;;;R
ES0031102460685007HA0F;12/03/2025;5;0,024;;;R
ES0031102460685007HA0F;12/03/2025;6;0,025;;;R
ES0031102460685007HA0F;12/03/2025;7;0,029;;;R
ES0031102460685007HA0F;12/03/2025;8;0,433;;;R
ES0031102460685007HA0F;12/03/2025;9;0,076;;;R
ES0031102460685007HA0F;12/03/2025;10;0,027;;;R
ES0031102460685007HA0F;12/03/2025;11;0,073;;;R
ES0031102460685007HA0F;12/03/2025;12;0,189;;;R
ES0031102460685007HA0F;12/03/2025;13;0,093;;;R
ES0031102460685007HA0F;12/03/2025;14;0,146;;;R
ES0031102460685007HA0F;12/03/2025;15;0,771;;;R
ES0031102460685007HA0F;12/03/2025;16;0,472;;;R
ES0031102460685007HA0F;12/03/2025;17;0,179;;;R
ES0031102460685007HA0F;12/03/2025;18;0,083;;;R
ES0031102460685007HA0F;12/03/2025;19;0,181;;;R
ES0031102460685007HA0F;12/03/2025;20;0,15;;;R
ES0031102460685007HA0F;12/03/2025;21;0,158;;;R
ES0031102460685007HA0F;12/03/2025;22;0,068;;;R
ES0031102460685007HA0F;12/03/2025;23;0,177;;;R
ES0031102460685007HA0F;12/03/2025;24;0,561;;;R
ES0031102460685007HA0F;13/03/2025;1;0,029;;;R
ES0031102460685007HA0F;13/03/2025;2;0,025;;;R
ES0031102460685007HA0F;13/03/2025;3;0,03;;;R
ES0031102460685007HA0F;13/03/2025;4;0,028;;;R
ES0031102460685007HA0F;13/03/2025;5;0,024;;;R
ES0031102460685007HA0F;13/03/2025;6;0,027;;;R
ES0031102460685007HA0F;13/03/2025;7;0,032;;;R
ES0031102460685007HA0F;13/03/2025;8;0,075;;;R
ES0031102460685007HA0F;13/03/2025;9;0,078;;;R
ES0031102460685007HA0F;13/03/2025;10;0,03;;;R
ES0031102460685007HA0F;13/03/2025;11;0,032;;;R
ES0031102460685007HA0F;13/03/2025;12;0,119;;;R
ES0031102460685007HA0F;13/03/2025;13;0,248;;;R
ES0031102460685007HA0F;13/03/2025;14;1,056;;;R
ES0031102460685007HA0F;13/03/2025;15;0,085;;;R
ES0031102460685007HA0F;13/03/2025;16;0,255;;;R
ES0031102460685007HA0F;13/03/2025;17;0,15;;;R
ES0031102460685007HA0F;13/03/2025;18;0,239;;;R
ES0031102460685007HA0F;13/03/2025;19;0,116;;;R
ES0031102460685007HA0F;13/03/2025;20;0,166;;;R
ES0031102460685007HA0F;13/03/2025;21;0,159;;;R
ES0031102460685007HA0F;13/03/2025;22;0,482;;;R
ES0031102460685007HA0F;13/03/2025;23;0,669;;;R
ES0031102460685007HA0F;13/03/2025;24;0,249;;;R
ES0031102460685007HA0F;14/03/2025;1;0,033;;;R
ES0031102460685007HA0F;14/03/2025;2;0,028;;;R
ES0031102460685007HA0F;14/03/2025;3;0,073;;;R
ES0031102460685007HA0F;14/03/2025;4;0,059;;;R
ES0031102460685007HA0F;14/03/2025;5;0,032;;;R
ES0031102460685007HA0F;14/03/2025;6;0,032;;;R
ES0031102460685007HA0F;14/03/2025;7;0,032;;;R
ES0031102460685007HA0F;14/03/2025;8;0,243;;;R
ES0031102460685007HA0F;14/03/2025;9;0,064;;;R
ES0031102460685007HA0F;14/03/2025;10;0,03;;;R
ES0031102460685007HA0F;14/03/2025;11;0,303;;;R
ES0031102460685007HA0F;14/03/2025;12;0,612;;;R
ES0031102460685007HA0F;14/03/2025;13;0,18;;;R
ES0031102460685007HA0F;14/03/2025;14;0,033;;;R
ES0031102460685007HA0F;14/03/2025;15;0,16;;;R
ES0031102460685007HA0F;14/03/2025;16;0,631;;;R
ES0031102460685007HA0F;14/03/2025;17;0,487;;;R
ES0031102460685007HA0F;14/03/2025;18;0,207;;;R
ES0031102460685007HA0F;14/03/2025;19;0,693;;;R
ES0031102460685007HA0F;14/03/2025;20;0,526;;;R
ES0031102460685007HA0F;14/03/2025;21;0,152;;;R
ES0031102460685007HA0F;14/03/2025;22;0,126;;;R
ES0031102460685007HA0F;14/03/2025;23;0,139;;;R
ES0031102460685007HA0F;14/03/2025;24;0,147;;;R
ES0031102460685007HA0F;15/03/2025;1;0,027;;;R
ES0031102460685007HA0F;15/03/2025;2;0,027;;;R
ES0031102460685007HA0F;15/03/2025;3;0,024;;;R
ES0031102460685007HA0F;15/03/2025;4;0,03;;;R
ES0031102460685007HA0F;15/03/2025;5;0,029;;;R
ES0031102460685007HA0F;15/03/2025;6;0,027;;;R
ES0031102460685007HA0F;15/03/2025;7;0,025;;;R
ES0031102460685007HA0F;15/03/2025;8;0,023;;;R
ES0031102460685007HA0F;15/03/2025;9;0,027;;;R
ES0031102460685007HA0F;15/03/2025;10;0,028;;;R
ES0031102460685007HA0F;15/03/2025;11;0,029;;;R
ES0031102460685007HA0F;15/03/2025;12;0,207;;;R
ES0031102460685007HA0F;15/03/2025;13;0,033;;;R
ES0031102460685007HA0F;15/03/2025;14;0,816;;;R
ES0031102460685007HA0F;15/03/2025;15;1,38;;;R
ES0031102460685007HA0F;15/03/2025;16;0,076;;;R
ES0031102460685007HA0F;15/03/2025;17;0,049;;;R
ES0031102460685007HA0F;15/03/2025;18;0,251;;;R
ES0031102460685007HA0F;15/03/2025;19;0,161;;;R
ES0031102460685007HA0F;15/03/2025;20;0,143;;;R
ES0031102460685007HA0F;15/03/2025;21;0,16;;;R
ES0031102460685007HA0F;15/03/2025;22;0,159;;;R
ES0031102460685007HA0F;15/03/2025;23;0,081;;;R
ES0031102460685007HA0F;15/03/2025;24;0,147;;;R
ES0031102460685007HA0F;16/03/2025;1;0,043;;;R
ES0031102460685007HA0F;16/03/2025;2;0,025;;;R
ES0031102460685007HA0F;16/03/2025;3;0,031;;;R
ES0031102460685007HA0F;16/03/2025;4;0,026;;;R
ES0031102460685007HA0F;16/03/2025;5;0,024;;;R
ES0031102460685007HA0F;16/03/2025;6;0,027;;;R
ES0031102460685007HA0F;16/03/2025;7;0,023;;;R
ES0031102460685007HA0F;16/03/2025;8;0,03;;;R
ES0031102460685007HA0F;16/03/2025;9;0,496;;;R
ES0031102460685007HA0F;16/03/2025;10;0,061;;;R
ES0031102460685007HA0F;16/03/2025;11;0,551;;;R
ES0031102460685007HA0F;16/03/2025;12;0,673;;;R
ES0031102460685007HA0F;16/03/2025;13;0,76;;;R
ES0031102460685007HA0F;16/03/2025;14;1,274;;;R
ES0031102460685007HA0F;16/03/2025;15;0,346;;;R
ES0031102460685007HA0F;16/03/2025;16;0,212;;;R
ES0031102460685007HA0F;16/03/2025;17;0,187;;;R
ES0031102460685007HA0F;16/03/2025;18;0,422;;;R
ES0031102460685007HA0F;16/03/2025;19;0,158;;;R
ES0031102460685007HA0F;16/03/2025;20;0,232;;;R
ES0031102460685007HA0F;16/03/2025;21;0,209;;;R
ES0031102460685007HA0F;16/03/2025;22;0,115;;;R
ES0031102460685007HA0F;16/03/2025;23;0,169;;;R
ES0031102460685007HA0F;16/03/2025;24;0,349;;;R
ES0031102460685007HA0F;17/03/2025;1;0,033;;;R
ES0031102460685007HA0F;17/03/2025;2;0,026;;;R
ES0031102460685007HA0F;17/03/2025;3;0,026;;;R
ES0031102460685007HA0F;17/03/2025;4;0,026;;;R
ES0031102460685007HA0F;17/03/2025;5;0,03;;;R
ES0031102460685007HA0F;17/03/2025;6;0,032;;;R
ES0031102460685007HA0F;17/03/2025;7;0,028;;;R
ES0031102460685007HA0F;17/03/2025;8;0,074;;;R
ES0031102460685007HA0F;17/03/2025;9;0,18;;;R
ES0031102460685007HA0F;17/03/2025;10;0,05;;;R
ES0031102460685007HA0F;17/03/2025;11;0,028;;;R
ES0031102460685007HA0F;17/03/2025;12;0,102;;;R
ES0031102460685007HA0F;17/03/2025;13;0,18;;;R
ES0031102460685007HA0F;17/03/2025;14;0,91;;;R
ES0031102460685007HA0F;17/03/2025;15;0,488;;;R
ES0031102460685007HA0F;17/03/2025;16;0,354;;;R
ES0031102460685007HA0F;17/03/2025;17;0,512;;;R
ES0031102460685007HA0F;17/03/2025;18;0,105;;;R
ES0031102460685007HA0F;17/03/2025;19;0,286;;;R
ES0031102460685007HA0F;17/03/2025;20;0,153;;;R
ES0031102460685007HA0F;17/03/2025;21;0,182;;;R
ES0031102460685007HA0F;17/03/2025;22;0,078;;;R
ES0031102460685007HA0F;17/03/2025;23;0,19;;;R
ES0031102460685007HA0F;17/03/2025;24;0,107;;;R
ES0031102460685007HA0F;18/03/2025;1;0,03;;;R
ES0031102460685007HA0F;18/03/2025;2;0,025;;;R
ES0031102460685007HA0F;18/03/2025;3;0,024;;;R
ES0031102460685007HA0F;18/03/2025;4;0,029;;;R
ES0031102460685007HA0F;18/03/2025;5;0,032;;;R
ES0031102460685007HA0F;18/03/2025;6;0,053;;;R
ES0031102460685007HA0F;18/03/2025;7;0,077;;;R
ES0031102460685007HA0F;18/03/2025;8;0,337;;;R
ES0031102460685007HA0F;18/03/2025;9;0,043;;;R
ES0031102460685007HA0F;18/03/2025;10;0,055;;;R
ES0031102460685007HA0F;18/03/2025;11;0,344;;;R
ES0031102460685007HA0F;18/03/2025;12;0,582;;;R
ES0031102460685007HA0F;18/03/2025;13;0,112;;;R
ES0031102460685007HA0F;18/03/2025;14;0,183;;;R
ES0031102460685007HA0F;18/03/2025;15;0,454;;;R
ES0031102460685007HA0F;18/03/2025;16;0,528;;;R
ES0031102460685007HA0F;18/03/2025;17;0,479;;;R
ES0031102460685007HA0F;18/03/2025;18;0,146;;;R
ES0031102460685007HA0F;18/03/2025;19;0,148;;;R
ES0031102460685007HA0F;18/03/2025;20;0,332;;;R
ES0031102460685007HA0F;18/03/2025;21;0,211;;;R
ES0031102460685007HA0F;18/03/2025;22;0,111;;;R
ES0031102460685007HA0F;18/03/2025;23;0,165;;;R
ES0031102460685007HA0F;18/03/2025;24;0,2;;;R
ES0031102460685007HA0F;19/03/2025;1;0,032;;;R
ES0031102460685007HA0F;19/03/2025;2;0,025;;;R
ES0031102460685007HA0F;19/03/2025;3;0,033;;;R
ES0031102460685007HA0F;19/03/2025;4;0,029;;;R
ES0031102460685007HA0F;19/03/2025;5;0,026;;;R
ES0031102460685007HA0F;19/03/2025;6;0,028;;;R
ES0031102460685007HA0F;19/03/2025;7;0,033;;;R
ES0031102460685007HA0F;19/03/2025;8;0,072;;;R
ES0031102460685007HA0F;19/03/2025;9;0,121;;;R
ES0031102460685007HA0F;19/03/2025;10;0,145;;;R
ES0031102460685007HA0F;19/03/2025;11;0,036;;;R
ES0031102460685007HA0F;19/03/2025;12;0,086;;;R
ES0031102460685007HA0F;19/03/2025;13;0,066;;;R
ES0031102460685007HA0F;19/03/2025;14;0,034;;;R
ES0031102460685007HA0F;19/03/2025;15;0,026;;;R
ES0031102460685007HA0F;19/03/2025;16;0,479;;;R
ES0031102460685007HA0F;19/03/2025;17;0,264;;;R
ES0031102460685007HA0F;19/03/2025;18;0,131;;;R
ES0031102460685007HA0F;19/03/2025;19;0,19;;;R
ES0031102460685007HA0F;19/03/2025;20;0,271;;;R
ES0031102460685007HA0F;19/03/2025;21;0,156;;;R
ES0031102460685007HA0F;19/03/2025;22;0,093;;;R
ES0031102460685007HA0F;19/03/2025;23;0,189;;;R
ES0031102460685007HA0F;19/03/2025;24;0,138;;;R
ES0031102460685007HA0F;20/03/2025;1;0,034;;;R
ES0031102460685007HA0F;20/03/2025;2;0,026;;;R
ES0031102460685007HA0F;20/03/2025;3;0,027;;;R
ES0031102460685007HA0F;20/03/2025;4;0,035;;;R
ES0031102460685007HA0F;20/03/2025;5;0,026;;;R
ES0031102460685007HA0F;20/03/2025;6;0,026;;;R
ES0031102460685007HA0F;20/03/2025;7;0,034;;;R
ES0031102460685007HA0F;20/03/2025;8;0,081;;;R
ES0031102460685007HA0F;20/03/2025;9;0,101;;;R
ES0031102460685007HA0F;20/03/2025;10;0,449;;;R
ES0031102460685007HA0F;20/03/2025;11;0,651;;;R
ES0031102460685007HA0F;20/03/2025;12;0,155;;;R
ES0031102460685007HA0F;20/03/2025;13;0,14;;;R
ES0031102460685007HA0F;20/03/2025;14;0,462;;;R
ES0031102460685007HA0F;20/03/2025;15;0,487;;;R
ES0031102460685007HA0F;20/03/2025;16;0,138;;;R
ES0031102460685007HA0F;20/03/2025;17;0,623;;;R
ES0031102460685007HA0F;20/03/2025;18;0,085;;;R
ES0031102460685007HA0F;20/03/2025;19;0,15;;;R
ES0031102460685007HA0F;20/03/2025;20;0,293;;;R
ES0031102460685007HA0F;20/03/2025;21;0,15;;;R
ES0031102460685007HA0F;20/03/2025;22;0,076;;;R
ES0031102460685007HA0F;20/03/2025;23;0,285;;;R
ES0031102460685007HA0F;20/03/2025;24;0,23;;;R
ES0031102460685007HA0F;21/03/2025;1;0,073;;;R
ES0031102460685007HA0F;21/03/2025;2;0,033;;;R
ES0031102460685007HA0F;21/03/2025;3;0,026;;;R
ES0031102460685007HA0F;21/03/2025;4;0,034;;;R
ES0031102460685007HA0F;21/03/2025;5;0,028;;;R
ES0031102460685007HA0F;21/03/2025;6;0,03;;;R
ES0031102460685007HA0F;21/03/2025;7;0,031;;;R
ES0031102460685007HA0F;21/03/2025;8;0,066;;;R
ES0031102460685007HA0F;21/03/2025;9;0,127;;;R
ES0031102460685007HA0F;21/03/2025;10;0,091;;;R
ES0031102460685007HA0F;21/03/2025;11;0,036;;;R
ES0031102460685007HA0F;21/03/2025;12;0,355;;;R
ES0031102460685007HA0F;21/03/2025;13;0,047;;;R
ES0031102460685007HA0F;21/03/2025;14;0,171;;;R
ES0031102460685007HA0F;21/03/2025;15;0,122;;;R
ES0031102460685007HA0F;21/03/2025;16;0,619;;;R
ES0031102460685007HA0F;21/03/2025;17;0,771;;;R
ES0031102460685007HA0F;21/03/2025;18;0,206;;;R
ES0031102460685007HA0F;21/03/2025;19;0,812;;;R
ES0031102460685007HA0F;21/03/2025;20;0,857;;;R
ES0031102460685007HA0F;21/03/2025;21;0,813;;;R
ES0031102460685007HA0F;21/03/2025;22;0,341;;;R
ES0031102460685007HA0F;21/03/2025;23;0,055;;;R
ES0031102460685007HA0F;21/03/2025;24;0,05;;;R
ES0031102460685007HA0F;22/03/2025;1;0,33;;;R
ES0031102460685007HA0F;22/03/2025;2;0,06;;;R
ES0031102460685007HA0F;22/03/2025;3;0,03;;;R
ES0031102460685007HA0F;22/03/2025;4;0,03;;;R
ES0031102460685007HA0F;22/03/2025;5;0,027;;;R
ES0031102460685007HA0F;22/03/2025;6;0,035;;;R
ES0031102460685007HA0F;22/03/2025;7;0,025;;;R
ES0031102460685007HA0F;22/03/2025;8;0,03;;;R
ES0031102460685007HA0F;22/03/2025;9;0,028;;;R
ES0031102460685007HA0F;22/03/2025;10;0,029;;;R
ES0031102460685007HA0F;22/03/2025;11;0,259;;;R
ES0031102460685007HA0F;22/03/2025;12;0,177;;;R
ES0031102460685007HA0F;22/03/2025;13;0,034;;;R
ES0031102460685007HA0F;22/03/2025;14;0,368;;;R
ES0031102460685007HA0F;22/03/2025;15;1,288;;;R
ES0031102460685007HA0F;22/03/2025;16;0,092;;;R
ES0031102460685007HA0F;22/03/2025;17;0,075;;;R
ES0031102460685007HA0F;22/03/2025;18;0,123;;;R
ES0031102460685007HA0F;22/03/2025;19;0,187;;;R
ES0031102460685007HA0F;22/03/2025;20;0,103;;;R
ES0031102460685007HA0F;22/03/2025;21;0,151;;;R
ES0031102460685007HA0F;22/03/2025;22;0,391;;;R
ES0031102460685007HA0F;22/03/2025;23;0,176;;;R
ES0031102460685007HA0F;22/03/2025;24;0,191;;;R
ES0031102460685007HA0F;23/03/2025;1;0,147;;;R
ES0031102460685007HA0F;23/03/2025;2;0,035;;;R
ES0031102460685007HA0F;23/03/2025;3;0,033;;;R
ES0031102460685007HA0F;23/03/2025;4;0,025;;;R
ES0031102460685007HA0F;23/03/2025;5;0,024;;;R
ES0031102460685007HA0F;23/03/2025;6;0,032;;;R
ES0031102460685007HA0F;23/03/2025;7;0,029;;;R
ES0031102460685007HA0F;23/03/2025;8;0,024;;;R
ES0031102460685007HA0F;23/03/2025;9;0,026;;;R
ES0031102460685007HA0F;23/03/2025;10;0,031;;;R
ES0031102460685007HA0F;23/03/2025;11;0,488;;;R
ES0031102460685007HA0F;23/03/2025;12;0,797;;;R
ES0031102460685007HA0F;23/03/2025;13;0,868;;;R
ES0031102460685007HA0F;23/03/2025;14;1,594;;;R
ES0031102460685007HA0F;23/03/2025;15;0,417;;;R
ES0031102460685007HA0F;23/03/2025;16;0,305;;;R
ES0031102460685007HA0F;23/03/2025;17;0,73;;;R
ES0031102460685007HA0F;23/03/2025;18;0,889;;;R
ES0031102460685007HA0F;23/03/2025;19;0,941;;;R
ES0031102460685007HA0F;23/03/2025;20;0,714;;;R
ES0031102460685007HA0F;23/03/2025;21;0,278;;;R
ES0031102460685007HA0F;23/03/2025;22;0,218;;;R
ES0031102460685007HA0F;23/03/2025;23;0,219;;;R
ES0031102460685007HA0F;23/03/2025;24;0,16;;;R
ES0031102460685007HA0F;24/03/2025;1;0,027;;;R
ES0031102460685007HA0F;24/03/2025;2;0,028;;;R
ES0031102460685007HA0F;24/03/2025;3;0,033;;;R
ES0031102460685007HA0F;24/03/2025;4;0,026;;;R
ES0031102460685007HA0F;24/03/2025;5;0,026;;;R
ES0031102460685007HA0F;24/03/2025;6;0,031;;;R
ES0031102460685007HA0F;24/03/2025;7;0,031;;;R
ES0031102460685007HA0F;24/03/2025;8;0,106;;;R
ES0031102460685007HA0F;24/03/2025;9;0,075;;;R
ES0031102460685007HA0F;24/03/2025;10;0,038;;;R
ES0031102460685007HA0F;24/03/2025;11;0,507;;;R
ES0031102460685007HA0F;24/03/2025;12;0,176;;;R
ES0031102460685007HA0F;24/03/2025;13;0,027;;;R
ES0031102460685007HA0F;24/03/2025;14;0,034;;;R
ES0031102460685007HA0F;24/03/2025;15;0,246;;;R
ES0031102460685007HA0F;24/03/2025;16;0,149;;;R
ES0031102460685007HA0F;24/03/2025;17;0,221;;;R
ES0031102460685007HA0F;24/03/2025;18;0,627;;;R
ES0031102460685007HA0F;24/03/2025;19;0,149;;;R
ES0031102460685007HA0F;24/03/2025;20;0,334;;;R
ES0031102460685007HA0F;24/03/2025;21;0,147;;;R
ES0031102460685007HA0F;24/03/2025;22;0,068;;;R
ES0031102460685007HA0F;24/03/2025;23;0,152;;;R
ES0031102460685007HA0F;24/03/2025;24;0,085;;;R
ES0031102460685007HA0F;25/03/2025;1;0,024;;;R
ES0031102460685007HA0F;25/03/2025;2;0,026;;;R
ES0031102460685007HA0F;25/03/2025;3;0,031;;;R
ES0031102460685007HA0F;25/03/2025;4;0,024;;;R
ES0031102460685007HA0F;25/03/2025;5;0,024;;;R
ES0031102460685007HA0F;25/03/2025;6;0,026;;;R
ES0031102460685007HA0F;25/03/2025;7;0,03;;;R
ES0031102460685007HA0F;25/03/2025;8;0,134;;;R
