CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;19/03/2023;22;0,138;;;R
ES0031102460685007HA0F;19/03/2023;23;0,273;;;R
ES0031102460685007HA0F;19/03/2023;24;0,059;;;R
ES0031102460685007HA0F;20/03/2023;1;0,031;;;R
ES0031102460685007HA0F;20/03/2023;2;0,029;;;R
ES0031102460685007HA0F;20/03/2023;3;0,034;;;R
ES0031102460685007HA0F;20/03/2023;4;0,034;;;R
ES0031102460685007HA0F;20/03/2023;5;0,034;;;R
ES0031102460685007HA0F;20/03/2023;6;0,034;;;R
ES0031102460685007HA0F;20/03/2023;7;0,032;;;R
ES0031102460685007HA0F;20/03/2023;8;0,138;;;R
ES0031102460685007HA0F;20/03/2023;9;0,076;;;R
ES0031102460685007HA0F;20/03/2023;10;0,451;;;R
ES0031102460685007HA0F;20/03/2023;11;0,103;;;R
ES0031102460685007HA0F;20/03/2023;12;0,141;;;R
ES0031102460685007HA0F;20/03/2023;13;0,459;;;R
ES0031102460685007HA0F;20/03/2023;14;0,037;;;R
ES0031102460685007HA0F;20/03/2023;15;0,734;;;R
ES0031102460685007HA0F;20/03/2023;16;0,385;;;R
ES0031102460685007HA0F;20/03/2023;17;0,199;;;R
ES0031102460685007HA0F;20/03/2023;18;0,253;;;R
ES0031102460685007HA0F;20/03/2023;19;0,238;;;R
ES0031102460685007HA0F;20/03/2023;20;0,129;;;R
ES0031102460685007HA0F;20/03/2023;21;0,163;;;R
ES0031102460685007HA0F;20/03/2023;22;0,593;;;R
ES0031102460685007HA0F;20/03/2023;23;0,447;;;R
ES0031102460685007HA0F;20/03/2023;24;0,297;;;R
ES0031102460685007HA0F;21/03/2023;1;0,109;;;R
ES0031102460685007HA0F;21/03/2023;2;0,03;;;R
ES0031102460685007HA0F;21/03/2023;3;0,034;;;R
ES0031102460685007HA0F;21/03/2023;4;0,037;;;R
ES0031102460685007HA0F;21/03/2023;5;0,037;;;R
ES0031102460685007HA0F;21/03/2023;6;0,04;;;R
ES0031102460685007HA0F;21/03/2023;7;0,1;;;R
ES0031102460685007HA0F;21/03/2023;8;0,083;;;R
ES0031102460685007HA0F;21/03/2023;9;0,039;;;R
ES0031102460685007HA0F;21/03/2023;10;0,094;;;R
ES0031102460685007HA0F;21/03/2023;11;0,037;;;R
ES0031102460685007HA0F;21/03/2023;12;0,031;;;R
ES0031102460685007HA0F;21/03/2023;13;0,145;;;R
ES0031102460685007HA0F;21/03/2023;14;1,383;;;R
ES0031102460685007HA0F;21/03/2023;15;1,011;;;R
ES0031102460685007HA0F;21/03/2023;16;0,21;;;R
ES0031102460685007HA0F;21/03/2023;17;0,169;;;R
ES0031102460685007HA0F;21/03/2023;18;0,041;;;R
ES0031102460685007HA0F;21/03/2023;19;0,136;;;R
ES0031102460685007HA0F;21/03/2023;20;0,598;;;R
ES0031102460685007HA0F;21/03/2023;21;0,162;;;R
ES0031102460685007HA0F;21/03/2023;22;0,141;;;R
ES0031102460685007HA0F;21/03/2023;23;0,048;;;R
ES0031102460685007HA0F;21/03/2023;24;0,034;;;R
ES0031102460685007HA0F;22/03/2023;1;0,039;;;R
ES0031102460685007HA0F;22/03/2023;2;0,038;;;R
ES0031102460685007HA0F;22/03/2023;3;0,033;;;R
ES0031102460685007HA0F;22/03/2023;4;0,03;;;R
ES0031102460685007HA0F;22/03/2023;5;0,035;;;R
ES0031102460685007HA0F;22/03/2023;6;0,039;;;R
ES0031102460685007HA0F;22/03/2023;7;0,036;;;R
ES0031102460685007HA0F;22/03/2023;8;0,221;;;R
ES0031102460685007HA0F;22/03/2023;9;0,172;;;R
ES0031102460685007HA0F;22/03/2023;10;0,045;;;R
ES0031102460685007HA0F;22/03/2023;11;0,039;;;R
ES0031102460685007HA0F;22/03/2023;12;0,075;;;R
ES0031102460685007HA0F;22/03/2023;13;0,768;;;R
ES0031102460685007HA0F;22/03/2023;14;0,859;;;R
ES0031102460685007HA0F;22/03/2023;15;0,129;;;R
ES0031102460685007HA0F;22/03/2023;16;0,133;;;R
ES0031102460685007HA0F;22/03/2023;17;0,097;;;R
ES0031102460685007HA0F;22/03/2023;18;0,162;;;R
ES0031102460685007HA0F;22/03/2023;19;0,251;;;R
ES0031102460685007HA0F;22/03/2023;20;0,214;;;R
ES0031102460685007HA0F;22/03/2023;21;0,179;;;R
ES0031102460685007HA0F;22/03/2023;22;0,103;;;R
ES0031102460685007HA0F;22/03/2023;23;0,113;;;R
ES0031102460685007HA0F;22/03/2023;24;0,078;;;R
ES0031102460685007HA0F;23/03/2023;1;0,037;;;R
ES0031102460685007HA0F;23/03/2023;2;0,036;;;R
ES0031102460685007HA0F;23/03/2023;3;0,036;;;R
ES0031102460685007HA0F;23/03/2023;4;0,035;;;R
ES0031102460685007HA0F;23/03/2023;5;0,032;;;R
ES0031102460685007HA0F;23/03/2023;6;0,033;;;R
ES0031102460685007HA0F;23/03/2023;7;0,032;;;R
ES0031102460685007HA0F;23/03/2023;8;0,097;;;R
ES0031102460685007HA0F;23/03/2023;9;0,034;;;R
ES0031102460685007HA0F;23/03/2023;10;0,035;;;R
ES0031102460685007HA0F;23/03/2023;11;0,204;;;R
ES0031102460685007HA0F;23/03/2023;12;0,105;;;R
ES0031102460685007HA0F;23/03/2023;13;0,135;;;R
ES0031102460685007HA0F;23/03/2023;14;1,364;;;R
ES0031102460685007HA0F;23/03/2023;15;0,153;;;R
ES0031102460685007HA0F;23/03/2023;16;0,169;;;R
ES0031102460685007HA0F;23/03/2023;17;0,098;;;R
ES0031102460685007HA0F;23/03/2023;18;0,061;;;R
ES0031102460685007HA0F;23/03/2023;19;0,177;;;R
ES0031102460685007HA0F;23/03/2023;20;0,216;;;R
ES0031102460685007HA0F;23/03/2023;21;0,203;;;R
ES0031102460685007HA0F;23/03/2023;22;0,098;;;R
ES0031102460685007HA0F;23/03/2023;23;0,092;;;R
ES0031102460685007HA0F;23/03/2023;24;0,084;;;R
ES0031102460685007HA0F;24/03/2023;1;0,037;;;R
ES0031102460685007HA0F;24/03/2023;2;0,039;;;R
ES0031102460685007HA0F;24/03/2023;3;0,037;;;R
ES0031102460685007HA0F;24/03/2023;4;0,037;;;R
ES0031102460685007HA0F;24/03/2023;5;0,034;;;R
ES0031102460685007HA0F;24/03/2023;6;0,034;;;R
ES0031102460685007HA0F;24/03/2023;7;0,034;;;R
ES0031102460685007HA0F;24/03/2023;8;0,084;;;R
ES0031102460685007HA0F;24/03/2023;9;0,036;;;R
ES0031102460685007HA0F;24/03/2023;10;0,032;;;R
ES0031102460685007HA0F;24/03/2023;11;0,118;;;R
ES0031102460685007HA0F;24/03/2023;12;0,137;;;R
ES0031102460685007HA0F;24/03/2023;13;0,715;;;R
ES0031102460685007HA0F;24/03/2023;14;1,384;;;R
ES0031102460685007HA0F;24/03/2023;15;0,456;;;R
ES0031102460685007HA0F;24/03/2023;16;0,174;;;R
ES0031102460685007HA0F;24/03/2023;17;0,319;;;R
ES0031102460685007HA0F;24/03/2023;18;0,179;;;R
ES0031102460685007HA0F;24/03/2023;19;0,296;;;R
ES0031102460685007HA0F;24/03/2023;20;0,217;;;R
ES0031102460685007HA0F;24/03/2023;21;0,182;;;R
ES0031102460685007HA0F;24/03/2023;22;0,108;;;R
ES0031102460685007HA0F;24/03/2023;23;0,155;;;R
ES0031102460685007HA0F;24/03/2023;24;0,223;;;R
ES0031102460685007HA0F;25/03/2023;1;0,172;;;R
ES0031102460685007HA0F;25/03/2023;2;0,032;;;R
ES0031102460685007HA0F;25/03/2023;3;0,023;;;R
ES0031102460685007HA0F;25/03/2023;4;0,027;;;R
ES0031102460685007HA0F;25/03/2023;5;0,027;;;R
ES0031102460685007HA0F;25/03/2023;6;0,03;;;R
ES0031102460685007HA0F;25/03/2023;7;0,029;;;R
ES0031102460685007HA0F;25/03/2023;8;0,031;;;R
ES0031102460685007HA0F;25/03/2023;9;0,03;;;R
ES0031102460685007HA0F;25/03/2023;10;0,032;;;R
ES0031102460685007HA0F;25/03/2023;11;0,406;;;R
ES0031102460685007HA0F;25/03/2023;12;0,17;;;R
ES0031102460685007HA0F;25/03/2023;13;0,116;;;R
ES0031102460685007HA0F;25/03/2023;14;1,644;;;R
ES0031102460685007HA0F;25/03/2023;15;1,017;;;R
ES0031102460685007HA0F;25/03/2023;16;0,255;;;R
ES0031102460685007HA0F;25/03/2023;17;0,13;;;R
ES0031102460685007HA0F;25/03/2023;18;0,151;;;R
ES0031102460685007HA0F;25/03/2023;19;0,266;;;R
ES0031102460685007HA0F;25/03/2023;20;0,151;;;R
ES0031102460685007HA0F;25/03/2023;21;0,144;;;R
ES0031102460685007HA0F;25/03/2023;22;0,048;;;R
ES0031102460685007HA0F;25/03/2023;23;0,112;;;R
ES0031102460685007HA0F;25/03/2023;24;0,169;;;R
ES0031102460685007HA0F;26/03/2023;1;0,045;;;R
ES0031102460685007HA0F;26/03/2023;2;0,033;;;R
ES0031102460685007HA0F;26/03/2023;3;0,032;;;R
ES0031102460685007HA0F;26/03/2023;4;0,031;;;R
ES0031102460685007HA0F;26/03/2023;5;0,038;;;R
ES0031102460685007HA0F;26/03/2023;6;0,038;;;R
ES0031102460685007HA0F;26/03/2023;7;0,037;;;R
ES0031102460685007HA0F;26/03/2023;8;0,035;;;R
ES0031102460685007HA0F;26/03/2023;9;0,032;;;R
ES0031102460685007HA0F;26/03/2023;10;0,032;;;R
ES0031102460685007HA0F;26/03/2023;11;0,53;;;R
ES0031102460685007HA0F;26/03/2023;12;0,297;;;R
ES0031102460685007HA0F;26/03/2023;13;0,292;;;R
ES0031102460685007HA0F;26/03/2023;14;1,271;;;R
ES0031102460685007HA0F;26/03/2023;15;0,109;;;R
ES0031102460685007HA0F;26/03/2023;16;0,041;;;R
ES0031102460685007HA0F;26/03/2023;17;0,136;;;R
ES0031102460685007HA0F;26/03/2023;18;0,154;;;R
ES0031102460685007HA0F;26/03/2023;19;0,261;;;R
ES0031102460685007HA0F;26/03/2023;20;0,151;;;R
ES0031102460685007HA0F;26/03/2023;21;0,12;;;R
ES0031102460685007HA0F;26/03/2023;22;0,099;;;R
ES0031102460685007HA0F;26/03/2023;23;0,046;;;R
ES0031102460685007HA0F;27/03/2023;1;0,033;;;R
ES0031102460685007HA0F;27/03/2023;2;0,032;;;R
ES0031102460685007HA0F;27/03/2023;3;0,033;;;R
ES0031102460685007HA0F;27/03/2023;4;0,04;;;R
ES0031102460685007HA0F;27/03/2023;5;0,038;;;R
ES0031102460685007HA0F;27/03/2023;6;0,038;;;R
ES0031102460685007HA0F;27/03/2023;7;0,036;;;R
ES0031102460685007HA0F;27/03/2023;8;0,094;;;R
ES0031102460685007HA0F;27/03/2023;9;0,046;;;R
ES0031102460685007HA0F;27/03/2023;10;0,048;;;R
ES0031102460685007HA0F;27/03/2023;11;0,187;;;R
ES0031102460685007HA0F;27/03/2023;12;0,108;;;R
ES0031102460685007HA0F;27/03/2023;13;0,057;;;R
ES0031102460685007HA0F;27/03/2023;14;0,059;;;R
ES0031102460685007HA0F;27/03/2023;15;0,79;;;R
ES0031102460685007HA0F;27/03/2023;16;0,251;;;R
ES0031102460685007HA0F;27/03/2023;17;0,239;;;R
ES0031102460685007HA0F;27/03/2023;18;0,201;;;R
ES0031102460685007HA0F;27/03/2023;19;0,12;;;R
ES0031102460685007HA0F;27/03/2023;20;0,22;;;R
ES0031102460685007HA0F;27/03/2023;21;0,16;;;R
ES0031102460685007HA0F;27/03/2023;22;0,138;;;R
ES0031102460685007HA0F;27/03/2023;23;0,076;;;R
ES0031102460685007HA0F;27/03/2023;24;0,136;;;R
ES0031102460685007HA0F;28/03/2023;1;0,039;;;R
ES0031102460685007HA0F;28/03/2023;2;0,041;;;R
ES0031102460685007HA0F;28/03/2023;3;0,033;;;R
ES0031102460685007HA0F;28/03/2023;4;0,037;;;R
ES0031102460685007HA0F;28/03/2023;5;0,041;;;R
ES0031102460685007HA0F;28/03/2023;6;0,035;;;R
ES0031102460685007HA0F;28/03/2023;7;0,033;;;R
ES0031102460685007HA0F;28/03/2023;8;0,104;;;R
ES0031102460685007HA0F;28/03/2023;9;0,041;;;R
ES0031102460685007HA0F;28/03/2023;10;0,031;;;R
ES0031102460685007HA0F;28/03/2023;11;0,14;;;R
ES0031102460685007HA0F;28/03/2023;12;0,101;;;R
ES0031102460685007HA0F;28/03/2023;13;0,07;;;R
ES0031102460685007HA0F;28/03/2023;14;0,039;;;R
ES0031102460685007HA0F;28/03/2023;15;0,114;;;R
ES0031102460685007HA0F;28/03/2023;16;0,096;;;R
ES0031102460685007HA0F;28/03/2023;17;0,052;;;R
ES0031102460685007HA0F;28/03/2023;18;0,128;;;R
ES0031102460685007HA0F;28/03/2023;19;0,172;;;R
ES0031102460685007HA0F;28/03/2023;20;0,29;;;R
ES0031102460685007HA0F;28/03/2023;21;0,158;;;R
ES0031102460685007HA0F;28/03/2023;22;0,144;;;R
ES0031102460685007HA0F;28/03/2023;23;0,055;;;R
ES0031102460685007HA0F;28/03/2023;24;0,057;;;R
ES0031102460685007HA0F;29/03/2023;1;0,042;;;R
ES0031102460685007HA0F;29/03/2023;2;0,041;;;R
ES0031102460685007HA0F;29/03/2023;3;0,034;;;R
ES0031102460685007HA0F;29/03/2023;4;0,033;;;R
ES0031102460685007HA0F;29/03/2023;5;0,04;;;R
ES0031102460685007HA0F;29/03/2023;6;0,041;;;R
ES0031102460685007HA0F;29/03/2023;7;0,034;;;R
ES0031102460685007HA0F;29/03/2023;8;0,064;;;R
ES0031102460685007HA0F;29/03/2023;9;0,111;;;R
ES0031102460685007HA0F;29/03/2023;10;0,038;;;R
ES0031102460685007HA0F;29/03/2023;11;0,144;;;R
ES0031102460685007HA0F;29/03/2023;12;0,1;;;R
ES0031102460685007HA0F;29/03/2023;13;0,052;;;R
ES0031102460685007HA0F;29/03/2023;14;0,474;;;R
ES0031102460685007HA0F;29/03/2023;15;0,69;;;R
ES0031102460685007HA0F;29/03/2023;16;0,252;;;R
ES0031102460685007HA0F;29/03/2023;17;0,295;;;R
ES0031102460685007HA0F;29/03/2023;18;0,206;;;R
ES0031102460685007HA0F;29/03/2023;19;0,206;;;R
ES0031102460685007HA0F;29/03/2023;20;0,212;;;R
ES0031102460685007HA0F;29/03/2023;21;0,172;;;R
ES0031102460685007HA0F;29/03/2023;22;0,088;;;R
ES0031102460685007HA0F;29/03/2023;23;0,133;;;R
ES0031102460685007HA0F;29/03/2023;24;0,071;;;R
ES0031102460685007HA0F;30/03/2023;1;0,034;;;R
ES0031102460685007HA0F;30/03/2023;2;0,041;;;R
ES0031102460685007HA0F;30/03/2023;3;0,041;;;R
ES0031102460685007HA0F;30/03/2023;4;0,033;;;R
ES0031102460685007HA0F;30/03/2023;5;0,034;;;R
ES0031102460685007HA0F;30/03/2023;6;0,041;;;R
ES0031102460685007HA0F;30/03/2023;7;0,04;;;R
ES0031102460685007HA0F;30/03/2023;8;0,106;;;R
ES0031102460685007HA0F;30/03/2023;9;0,038;;;R
ES0031102460685007HA0F;30/03/2023;10;0,123;;;R
ES0031102460685007HA0F;30/03/2023;11;0,067;;;R
ES0031102460685007HA0F;30/03/2023;12;0,869;;;R
ES0031102460685007HA0F;30/03/2023;13;0,863;;;R
ES0031102460685007HA0F;30/03/2023;14;0,167;;;R
ES0031102460685007HA0F;30/03/2023;15;0,132;;;R
ES0031102460685007HA0F;30/03/2023;16;0,065;;;R
ES0031102460685007HA0F;30/03/2023;17;0,132;;;R
ES0031102460685007HA0F;30/03/2023;18;0,119;;;R
ES0031102460685007HA0F;30/03/2023;19;0,276;;;R
ES0031102460685007HA0F;30/03/2023;20;0,162;;;R
ES0031102460685007HA0F;30/03/2023;21;0,17;;;R
ES0031102460685007HA0F;30/03/2023;22;0,088;;;R
ES0031102460685007HA0F;30/03/2023;23;0,074;;;R
ES0031102460685007HA0F;30/03/2023;24;0,096;;;R
ES0031102460685007HA0F;31/03/2023;1;0,094;;;R
ES0031102460685007HA0F;31/03/2023;2;0,048;;;R
ES0031102460685007HA0F;31/03/2023;3;0,046;;;R
ES0031102460685007HA0F;31/03/2023;4;0,039;;;R
ES0031102460685007HA0F;31/03/2023;5;0,074;;;R
ES0031102460685007HA0F;31/03/2023;6;0,075;;;R
ES0031102460685007HA0F;31/03/2023;7;0,046;;;R
ES0031102460685007HA0F;31/03/2023;8;0,103;;;R
ES0031102460685007HA0F;31/03/2023;9;0,041;;;R
ES0031102460685007HA0F;31/03/2023;10;0,052;;;R
ES0031102460685007HA0F;31/03/2023;11;0,31;;;R
ES0031102460685007HA0F;31/03/2023;12;0,831;;;R
ES0031102460685007HA0F;31/03/2023;13;0,161;;;R
ES0031102460685007HA0F;31/03/2023;14;0,097;;;R
ES0031102460685007HA0F;31/03/2023;15;0,127;;;R
ES0031102460685007HA0F;31/03/2023;16;0,484;;;R
ES0031102460685007HA0F;31/03/2023;17;0,061;;;R
ES0031102460685007HA0F;31/03/2023;18;0,374;;;R
ES0031102460685007HA0F;31/03/2023;19;0,302;;;R
ES0031102460685007HA0F;31/03/2023;20;0,444;;;R
ES0031102460685007HA0F;31/03/2023;21;0,454;;;R
ES0031102460685007HA0F;31/03/2023;22;0,291;;;R
ES0031102460685007HA0F;31/03/2023;23;0,31;;;R
ES0031102460685007HA0F;31/03/2023;24;0,377;;;R
ES0031102460685007HA0F;01/04/2023;1;0,44;;;R
ES0031102460685007HA0F;01/04/2023;2;0,263;;;R
ES0031102460685007HA0F;01/04/2023;3;0,19;;;R
ES0031102460685007HA0F;01/04/2023;4;0,192;;;R
ES0031102460685007HA0F;01/04/2023;5;0,212;;;R
ES0031102460685007HA0F;01/04/2023;6;0,243;;;R
ES0031102460685007HA0F;01/04/2023;7;0,216;;;R
ES0031102460685007HA0F;01/04/2023;8;0,172;;;R
ES0031102460685007HA0F;01/04/2023;9;0,09;;;R
ES0031102460685007HA0F;01/04/2023;10;0,04;;;R
ES0031102460685007HA0F;01/04/2023;11;0,04;;;R
ES0031102460685007HA0F;01/04/2023;12;0,153;;;R
ES0031102460685007HA0F;01/04/2023;13;0,471;;;R
ES0031102460685007HA0F;01/04/2023;14;0,563;;;R
ES0031102460685007HA0F;01/04/2023;15;0,48;;;R
ES0031102460685007HA0F;01/04/2023;16;1,015;;;R
ES0031102460685007HA0F;01/04/2023;17;0,459;;;R
ES0031102460685007HA0F;01/04/2023;18;0,296;;;R
ES0031102460685007HA0F;01/04/2023;19;0,296;;;R
ES0031102460685007HA0F;01/04/2023;20;0,349;;;R
ES0031102460685007HA0F;01/04/2023;21;0,376;;;R
ES0031102460685007HA0F;01/04/2023;22;0,277;;;R
ES0031102460685007HA0F;01/04/2023;23;0,362;;;R
ES0031102460685007HA0F;01/04/2023;24;0,303;;;R
ES0031102460685007HA0F;02/04/2023;1;0,339;;;R
ES0031102460685007HA0F;02/04/2023;2;0,313;;;R
ES0031102460685007HA0F;02/04/2023;3;0,29;;;R
ES0031102460685007HA0F;02/04/2023;4;0,286;;;R
ES0031102460685007HA0F;02/04/2023;5;0,273;;;R
ES0031102460685007HA0F;02/04/2023;6;0,192;;;R
ES0031102460685007HA0F;02/04/2023;7;0,187;;;R
ES0031102460685007HA0F;02/04/2023;8;0,162;;;R
ES0031102460685007HA0F;02/04/2023;9;0,167;;;R
ES0031102460685007HA0F;02/04/2023;10;0,109;;;R
ES0031102460685007HA0F;02/04/2023;11;0,039;;;R
ES0031102460685007HA0F;02/04/2023;12;0,034;;;R
ES0031102460685007HA0F;02/04/2023;13;0,21;;;R
ES0031102460685007HA0F;02/04/2023;14;0,279;;;R
ES0031102460685007HA0F;02/04/2023;15;0,963;;;R
ES0031102460685007HA0F;02/04/2023;16;1,01;;;R
ES0031102460685007HA0F;02/04/2023;17;0,205;;;R
ES0031102460685007HA0F;02/04/2023;18;0,186;;;R
ES0031102460685007HA0F;02/04/2023;19;0,16;;;R
ES0031102460685007HA0F;02/04/2023;20;0,251;;;R
ES0031102460685007HA0F;02/04/2023;21;0,275;;;R
ES0031102460685007HA0F;02/04/2023;22;0,316;;;R
ES0031102460685007HA0F;02/04/2023;23;0,605;;;R
ES0031102460685007HA0F;02/04/2023;24;0,179;;;R
ES0031102460685007HA0F;03/04/2023;1;0,342;;;R
ES0031102460685007HA0F;03/04/2023;2;0,292;;;R
ES0031102460685007HA0F;03/04/2023;3;0,297;;;R
ES0031102460685007HA0F;03/04/2023;4;0,292;;;R
ES0031102460685007HA0F;03/04/2023;5;0,362;;;R
ES0031102460685007HA0F;03/04/2023;6;0,303;;;R
ES0031102460685007HA0F;03/04/2023;7;0,293;;;R
ES0031102460685007HA0F;03/04/2023;8;0,179;;;R
ES0031102460685007HA0F;03/04/2023;9;0,168;;;R
ES0031102460685007HA0F;03/04/2023;10;0,229;;;R
ES0031102460685007HA0F;03/04/2023;11;0,156;;;R
ES0031102460685007HA0F;03/04/2023;12;0,357;;;R
ES0031102460685007HA0F;03/04/2023;13;0,12;;;R
ES0031102460685007HA0F;03/04/2023;14;0,063;;;R
ES0031102460685007HA0F;03/04/2023;15;0,767;;;R
ES0031102460685007HA0F;03/04/2023;16;0,211;;;R
ES0031102460685007HA0F;03/04/2023;17;0,158;;;R
ES0031102460685007HA0F;03/04/2023;18;0,311;;;R
ES0031102460685007HA0F;03/04/2023;19;0,323;;;R
ES0031102460685007HA0F;03/04/2023;20;0,201;;;R
ES0031102460685007HA0F;03/04/2023;21;0,284;;;R
ES0031102460685007HA0F;03/04/2023;22;0,339;;;R
ES0031102460685007HA0F;03/04/2023;23;1,062;;;R
ES0031102460685007HA0F;03/04/2023;24;0,274;;;R
ES0031102460685007HA0F;04/04/2023;1;0,232;;;R
ES0031102460685007HA0F;04/04/2023;2;0,226;;;R
ES0031102460685007HA0F;04/04/2023;3;0,193;;;R
ES0031102460685007HA0F;04/04/2023;4;0,186;;;R
ES0031102460685007HA0F;04/04/2023;5;0,194;;;R
ES0031102460685007HA0F;04/04/2023;6;0,183;;;R
ES0031102460685007HA0F;04/04/2023;7;0,176;;;R
ES0031102460685007HA0F;04/04/2023;8;0,172;;;R
ES0031102460685007HA0F;04/04/2023;9;0,142;;;R
ES0031102460685007HA0F;04/04/2023;10;0,816;;;R
ES0031102460685007HA0F;04/04/2023;11;0,851;;;R
ES0031102460685007HA0F;04/04/2023;12;0,254;;;R
ES0031102460685007HA0F;04/04/2023;13;0,194;;;R
ES0031102460685007HA0F;04/04/2023;14;0,622;;;R
ES0031102460685007HA0F;04/04/2023;15;0,319;;;R
ES0031102460685007HA0F;04/04/2023;16;0,104;;;R
ES0031102460685007HA0F;04/04/2023;17;0,208;;;R
ES0031102460685007HA0F;04/04/2023;18;0,105;;;R
ES0031102460685007HA0F;04/04/2023;19;0,253;;;R
ES0031102460685007HA0F;04/04/2023;20;0,219;;;R
ES0031102460685007HA0F;04/04/2023;21;0,171;;;R
ES0031102460685007HA0F;04/04/2023;22;0,335;;;R
ES0031102460685007HA0F;04/04/2023;23;0,226;;;R
ES0031102460685007HA0F;04/04/2023;24;0,308;;;R
ES0031102460685007HA0F;05/04/2023;1;0,226;;;R
ES0031102460685007HA0F;05/04/2023;2;0,208;;;R
ES0031102460685007HA0F;05/04/2023;3;0,209;;;R
ES0031102460685007HA0F;05/04/2023;4;0,189;;;R
ES0031102460685007HA0F;05/04/2023;5;0,174;;;R
ES0031102460685007HA0F;05/04/2023;6;0,237;;;R
ES0031102460685007HA0F;05/04/2023;7;0,173;;;R
ES0031102460685007HA0F;05/04/2023;8;0,228;;;R
ES0031102460685007HA0F;05/04/2023;9;0,147;;;R
ES0031102460685007HA0F;05/04/2023;10;0,23;;;R
ES0031102460685007HA0F;05/04/2023;11;0,263;;;R
ES0031102460685007HA0F;05/04/2023;12;0,178;;;R
ES0031102460685007HA0F;05/04/2023;13;0,132;;;R
ES0031102460685007HA0F;05/04/2023;14;0,092;;;R
ES0031102460685007HA0F;05/04/2023;15;1,068;;;R
ES0031102460685007HA0F;05/04/2023;16;0,384;;;R
ES0031102460685007HA0F;05/04/2023;17;0,345;;;R
ES0031102460685007HA0F;05/04/2023;18;0,29;;;R
ES0031102460685007HA0F;05/04/2023;19;0,291;;;R
ES0031102460685007HA0F;05/04/2023;20;0,167;;;R
ES0031102460685007HA0F;05/04/2023;21;0,435;;;R
ES0031102460685007HA0F;05/04/2023;22;0,495;;;R
ES0031102460685007HA0F;05/04/2023;23;0,623;;;R
ES0031102460685007HA0F;05/04/2023;24;0,26;;;R
ES0031102460685007HA0F;06/04/2023;1;0,356;;;R
ES0031102460685007HA0F;06/04/2023;2;0,304;;;R
ES0031102460685007HA0F;06/04/2023;3;0,229;;;R
ES0031102460685007HA0F;06/04/2023;4;0,169;;;R
ES0031102460685007HA0F;06/04/2023;5;0,166;;;R
ES0031102460685007HA0F;06/04/2023;6;0,232;;;R
ES0031102460685007HA0F;06/04/2023;7;0,235;;;R
ES0031102460685007HA0F;06/04/2023;8;0,289;;;R
ES0031102460685007HA0F;06/04/2023;9;0,282;;;R
ES0031102460685007HA0F;06/04/2023;10;0,298;;;R
ES0031102460685007HA0F;06/04/2023;11;0,403;;;R
ES0031102460685007HA0F;06/04/2023;12;0,397;;;R
ES0031102460685007HA0F;06/04/2023;13;0,433;;;R
ES0031102460685007HA0F;06/04/2023;14;0,574;;;R
ES0031102460685007HA0F;06/04/2023;15;1,059;;;R
ES0031102460685007HA0F;06/04/2023;16;0,309;;;R
ES0031102460685007HA0F;06/04/2023;17;0,3;;;R
ES0031102460685007HA0F;06/04/2023;18;0,148;;;R
ES0031102460685007HA0F;06/04/2023;19;0,216;;;R
ES0031102460685007HA0F;06/04/2023;20;0,18;;;R
ES0031102460685007HA0F;06/04/2023;21;0,22;;;R
ES0031102460685007HA0F;06/04/2023;22;0,127;;;R
ES0031102460685007HA0F;06/04/2023;23;0,568;;;R
ES0031102460685007HA0F;06/04/2023;24;0,097;;;R
ES0031102460685007HA0F;07/04/2023;1;0,097;;;R
ES0031102460685007HA0F;07/04/2023;2;0,166;;;R
ES0031102460685007HA0F;07/04/2023;3;0,196;;;R
ES0031102460685007HA0F;07/04/2023;4;0,182;;;R
ES0031102460685007HA0F;07/04/2023;5;0,232;;;R
ES0031102460685007HA0F;07/04/2023;6;0,289;;;R
ES0031102460685007HA0F;07/04/2023;7;0,286;;;R
ES0031102460685007HA0F;07/04/2023;8;0,302;;;R
ES0031102460685007HA0F;07/04/2023;9;0,291;;;R
ES0031102460685007HA0F;07/04/2023;10;0,32;;;R
ES0031102460685007HA0F;07/04/2023;11;0,411;;;R
ES0031102460685007HA0F;07/04/2023;12;0,206;;;R
ES0031102460685007HA0F;07/04/2023;13;1,267;;;R
ES0031102460685007HA0F;07/04/2023;14;0,766;;;R
ES0031102460685007HA0F;07/04/2023;15;0,362;;;R
ES0031102460685007HA0F;07/04/2023;16;0,271;;;R
ES0031102460685007HA0F;07/04/2023;17;0,419;;;R
ES0031102460685007HA0F;07/04/2023;18;0,359;;;R
ES0031102460685007HA0F;07/04/2023;19;0,237;;;R
ES0031102460685007HA0F;07/04/2023;20;0,16;;;R
ES0031102460685007HA0F;07/04/2023;21;0,156;;;R
ES0031102460685007HA0F;07/04/2023;22;0,158;;;R
ES0031102460685007HA0F;07/04/2023;23;0,174;;;R
ES0031102460685007HA0F;07/04/2023;24;0,41;;;R
ES0031102460685007HA0F;08/04/2023;1;0,313;;;R
ES0031102460685007HA0F;08/04/2023;2;0,269;;;R
ES0031102460685007HA0F;08/04/2023;3;0,35;;;R
ES0031102460685007HA0F;08/04/2023;4;0,313;;;R
ES0031102460685007HA0F;08/04/2023;5;0,289;;;R
ES0031102460685007HA0F;08/04/2023;6;0,293;;;R
